"ruleCode","severity","title","url","status"
"META_DESCRIPTION_TOO_SHORT","WARNING","Meta description is too short","https://www.thenamsoftwaresolutions.com/projects/lokkesh-portfolio?from=students","OPEN"
"IMAGE_MISSING_ALT","WARNING","Images missing alt attribute","https://www.thenamsoftwaresolutions.com/services/ai-development","OPEN"
"IMAGE_MISSING_ALT","WARNING","Images missing alt attribute","https://www.thenamsoftwaresolutions.com/services/agentic-ai","OPEN"
"META_DESCRIPTION_TOO_SHORT","WARNING","Meta description is too short","https://www.thenamsoftwaresolutions.com/services/full-stack-development","OPEN"
"IMAGE_MISSING_ALT","WARNING","Images missing alt attribute","https://www.thenamsoftwaresolutions.com/services/full-stack-development","OPEN"
"IMAGE_MISSING_ALT","WARNING","Images missing alt attribute","https://www.thenamsoftwaresolutions.com/services/hardware-software-integration","OPEN"
"IMAGE_MISSING_ALT","WARNING","Images missing alt attribute","https://www.thenamsoftwaresolutions.com/services/ui-ux-design","OPEN"
"IMAGE_MISSING_ALT","WARNING","Images missing alt attribute","https://www.thenamsoftwaresolutions.com/services/iot-solutions","OPEN"
"IMAGE_MISSING_ALT","WARNING","Images missing alt attribute","https://www.thenamsoftwaresolutions.com/services/digital-marketing","OPEN"
"IMAGE_MISSING_ALT","WARNING","Images missing alt attribute","https://www.thenamsoftwaresolutions.com/services/portfolio-systems","OPEN"
"TITLE_TOO_SHORT","WARNING","Title tag is too short","https://www.thenamsoftwaresolutions.com/projects/uni-glo","OPEN"
"TITLE_DUPLICATE","WARNING","Duplicate title tag","https://www.thenamsoftwaresolutions.com/projects/dinesh-portfolio","OPEN"
"META_DESCRIPTION_TOO_SHORT","WARNING","Meta description is too short","https://www.thenamsoftwaresolutions.com/projects/dinesh-portfolio","OPEN"
"META_DESCRIPTION_DUPLICATE","WARNING","Duplicate meta description","https://www.thenamsoftwaresolutions.com/projects/dinesh-portfolio","OPEN"
"TITLE_DUPLICATE","WARNING","Duplicate title tag","https://www.thenamsoftwaresolutions.com/projects/harishwaran-portfolio","OPEN"
"META_DESCRIPTION_TOO_SHORT","WARNING","Meta description is too short","https://www.thenamsoftwaresolutions.com/projects/harishwaran-portfolio","OPEN"
"META_DESCRIPTION_DUPLICATE","WARNING","Duplicate meta description","https://www.thenamsoftwaresolutions.com/projects/harishwaran-portfolio","OPEN"
"TITLE_DUPLICATE","WARNING","Duplicate title tag","https://www.thenamsoftwaresolutions.com/projects/jayamurugan-portfolio","OPEN"
"META_DESCRIPTION_TOO_SHORT","WARNING","Meta description is too short","https://www.thenamsoftwaresolutions.com/projects/jayamurugan-portfolio","OPEN"
"META_DESCRIPTION_DUPLICATE","WARNING","Duplicate meta description","https://www.thenamsoftwaresolutions.com/projects/jayamurugan-portfolio","OPEN"
"TITLE_DUPLICATE","WARNING","Duplicate title tag","https://www.thenamsoftwaresolutions.com/projects/lokkesh-portfolio","OPEN"
"META_DESCRIPTION_TOO_SHORT","WARNING","Meta description is too short","https://www.thenamsoftwaresolutions.com/projects/lokkesh-portfolio","OPEN"
"META_DESCRIPTION_DUPLICATE","WARNING","Duplicate meta description","https://www.thenamsoftwaresolutions.com/projects/lokkesh-portfolio","OPEN"
"TITLE_TOO_SHORT","WARNING","Title tag is too short","https://www.thenamsoftwaresolutions.com/projects/zara-ai","OPEN"
