"ruleCode","severity","title","url","status"
"H1_MULTIPLE","INFO","Multiple H1 tags found","https://naturals.in/SALON_LOCATOR/index.html","OPEN"
"IMAGE_MISSING_ALT","WARNING","Images missing alt attribute","https://naturals.in/SALON_LOCATOR/index.html","OPEN"
"TITLE_TOO_LONG","WARNING","Title tag is too long","https://naturals.in/PRICING_WOMEN/index.html","OPEN"
"META_DESCRIPTION_TOO_LONG","WARNING","Meta description is too long","https://naturals.in/PRICING_WOMEN/index.html","OPEN"
"H1_MULTIPLE","INFO","Multiple H1 tags found","https://naturals.in/PRICING_WOMEN/index.html","OPEN"
"IMAGE_MISSING_ALT","WARNING","Images missing alt attribute","https://naturals.in/PRICING_WOMEN/index.html","OPEN"
"TITLE_TOO_LONG","WARNING","Title tag is too long","https://naturals.in/PRICING_MEN/index.html","OPEN"
"META_DESCRIPTION_TOO_LONG","WARNING","Meta description is too long","https://naturals.in/PRICING_MEN/index.html","OPEN"
"H1_MULTIPLE","INFO","Multiple H1 tags found","https://naturals.in/PRICING_MEN/index.html","OPEN"
"IMAGE_MISSING_ALT","WARNING","Images missing alt attribute","https://naturals.in/PRICING_MEN/index.html","OPEN"
"TITLE_TOO_SHORT","WARNING","Title tag is too short","https://naturals.in/media/","OPEN"
"META_DESCRIPTION_MISSING","WARNING","Meta description is missing","https://naturals.in/media/","OPEN"
"H1_MISSING","WARNING","H1 tag is missing","https://naturals.in/media/","OPEN"
"HEADING_STRUCTURE","INFO","Poor heading structure","https://naturals.in/media/","OPEN"
"IMAGE_MISSING_ALT","WARNING","Images missing alt attribute","https://naturals.in/media/","OPEN"
"CANONICAL_MISSING","INFO","Canonical URL is missing","https://naturals.in/media/","OPEN"
"TITLE_TOO_LONG","WARNING","Title tag is too long","https://naturals.in/ABOUT/index.html","OPEN"
"META_DESCRIPTION_TOO_LONG","WARNING","Meta description is too long","https://naturals.in/ABOUT/index.html","OPEN"
"H1_MULTIPLE","INFO","Multiple H1 tags found","https://naturals.in/ABOUT/index.html","OPEN"
"IMAGE_MISSING_ALT","WARNING","Images missing alt attribute","https://naturals.in/ABOUT/index.html","OPEN"
"CANONICAL_MISSING","INFO","Canonical URL is missing","https://naturals.in/ABOUT/index.html","OPEN"
"TITLE_TOO_SHORT","WARNING","Title tag is too short","https://naturals.in/careers/","OPEN"
"META_DESCRIPTION_MISSING","WARNING","Meta description is missing","https://naturals.in/careers/","OPEN"
"CANONICAL_MISSING","INFO","Canonical URL is missing","https://naturals.in/careers/","OPEN"
"TITLE_TOO_LONG","WARNING","Title tag is too long","https://naturals.in/ABOUT/","OPEN"
"TITLE_DUPLICATE","WARNING","Duplicate title tag","https://naturals.in/ABOUT/","OPEN"
"META_DESCRIPTION_TOO_LONG","WARNING","Meta description is too long","https://naturals.in/ABOUT/","OPEN"
"META_DESCRIPTION_DUPLICATE","WARNING","Duplicate meta description","https://naturals.in/ABOUT/","OPEN"
"H1_MULTIPLE","INFO","Multiple H1 tags found","https://naturals.in/ABOUT/","OPEN"
"IMAGE_MISSING_ALT","WARNING","Images missing alt attribute","https://naturals.in/ABOUT/","OPEN"
"CANONICAL_MISSING","INFO","Canonical URL is missing","https://naturals.in/ABOUT/","OPEN"
"TITLE_TOO_SHORT","WARNING","Title tag is too short","https://naturals.in/Terms-and-conditions/","OPEN"
"META_DESCRIPTION_MISSING","WARNING","Meta description is missing","https://naturals.in/Terms-and-conditions/","OPEN"
"CANONICAL_MISSING","INFO","Canonical URL is missing","https://naturals.in/Terms-and-conditions/","OPEN"
"TITLE_TOO_LONG","WARNING","Title tag is too long","https://naturals.in/FRANCHISE/","OPEN"
"TITLE_DUPLICATE","WARNING","Duplicate title tag","https://naturals.in/FRANCHISE/","OPEN"
"META_DESCRIPTION_TOO_LONG","WARNING","Meta description is too long","https://naturals.in/FRANCHISE/","OPEN"
"META_DESCRIPTION_DUPLICATE","WARNING","Duplicate meta description","https://naturals.in/FRANCHISE/","OPEN"
"H1_MULTIPLE","INFO","Multiple H1 tags found","https://naturals.in/FRANCHISE/","OPEN"
"IMAGE_MISSING_ALT","WARNING","Images missing alt attribute","https://naturals.in/FRANCHISE/","OPEN"
"TITLE_TOO_SHORT","WARNING","Title tag is too short","https://naturals.in/privacy-policy/","OPEN"
"META_DESCRIPTION_MISSING","WARNING","Meta description is missing","https://naturals.in/privacy-policy/","OPEN"
"CANONICAL_MISSING","INFO","Canonical URL is missing","https://naturals.in/privacy-policy/","OPEN"
"TITLE_DUPLICATE","WARNING","Duplicate title tag","https://naturals.in/SALON_LOCATOR/","OPEN"
"META_DESCRIPTION_DUPLICATE","WARNING","Duplicate meta description","https://naturals.in/SALON_LOCATOR/","OPEN"
"H1_MULTIPLE","INFO","Multiple H1 tags found","https://naturals.in/SALON_LOCATOR/","OPEN"
"IMAGE_MISSING_ALT","WARNING","Images missing alt attribute","https://naturals.in/SALON_LOCATOR/","OPEN"
"TITLE_MISSING","CRITICAL","Title tag is missing","https://bridal.naturals.in/","OPEN"
"META_DESCRIPTION_MISSING","WARNING","Meta description is missing","https://bridal.naturals.in/","OPEN"
"H1_MISSING","WARNING","H1 tag is missing","https://bridal.naturals.in/","OPEN"
"HEADING_STRUCTURE","INFO","Poor heading structure","https://bridal.naturals.in/","OPEN"
"CANONICAL_MISSING","INFO","Canonical URL is missing","https://bridal.naturals.in/","OPEN"
"TITLE_DUPLICATE","WARNING","Duplicate title tag","https://naturals.in/index.html","OPEN"
"META_DESCRIPTION_TOO_LONG","WARNING","Meta description is too long","https://naturals.in/index.html","OPEN"
"META_DESCRIPTION_DUPLICATE","WARNING","Duplicate meta description","https://naturals.in/index.html","OPEN"
"IMAGE_MISSING_ALT","WARNING","Images missing alt attribute","https://naturals.in/index.html","OPEN"
"CANONICAL_MISSING","INFO","Canonical URL is missing","https://naturals.in/index.html","OPEN"
"TITLE_TOO_LONG","WARNING","Title tag is too long","https://blogs.naturals.in/is-owning-a-beauty-salon-franchise-profitable-in-india-heres-what-you-need-to-know/","OPEN"
"META_DESCRIPTION_MISSING","WARNING","Meta description is missing","https://blogs.naturals.in/is-owning-a-beauty-salon-franchise-profitable-in-india-heres-what-you-need-to-know/","OPEN"
"IMAGE_MISSING_ALT","WARNING","Images missing alt attribute","https://blogs.naturals.in/is-owning-a-beauty-salon-franchise-profitable-in-india-heres-what-you-need-to-know/","OPEN"
"TITLE_TOO_SHORT","WARNING","Title tag is too short","https://appointments.naturals.in/","OPEN"
"META_DESCRIPTION_MISSING","WARNING","Meta description is missing","https://appointments.naturals.in/","OPEN"
"H1_MISSING","WARNING","H1 tag is missing","https://appointments.naturals.in/","OPEN"
"CANONICAL_MISSING","INFO","Canonical URL is missing","https://appointments.naturals.in/","OPEN"
"META_DESCRIPTION_MISSING","WARNING","Meta description is missing","https://naturals.in/blogs/","OPEN"
"H1_MISSING","WARNING","H1 tag is missing","https://naturals.in/blogs/","OPEN"
"IMAGE_MISSING_ALT","WARNING","Images missing alt attribute","https://naturals.in/blogs/","OPEN"
"CANONICAL_MISSING","INFO","Canonical URL is missing","https://naturals.in/blogs/","OPEN"
"TITLE_TOO_SHORT","WARNING","Title tag is too short","https://blogs.naturals.in/","OPEN"
"META_DESCRIPTION_MISSING","WARNING","Meta description is missing","https://blogs.naturals.in/","OPEN"
"IMAGE_MISSING_ALT","WARNING","Images missing alt attribute","https://blogs.naturals.in/","OPEN"
"TITLE_MISSING","CRITICAL","Title tag is missing","https://bridal.naturals.in/","OPEN"
"META_DESCRIPTION_MISSING","WARNING","Meta description is missing","https://bridal.naturals.in/","OPEN"
"H1_MISSING","WARNING","H1 tag is missing","https://bridal.naturals.in/","OPEN"
"HEADING_STRUCTURE","INFO","Poor heading structure","https://bridal.naturals.in/","OPEN"
"CANONICAL_MISSING","INFO","Canonical URL is missing","https://bridal.naturals.in/","OPEN"
"TITLE_TOO_SHORT","WARNING","Title tag is too short","https://naturals.in/cancellation-and-refund-policy/","OPEN"
"META_DESCRIPTION_MISSING","WARNING","Meta description is missing","https://naturals.in/cancellation-and-refund-policy/","OPEN"
"CANONICAL_MISSING","INFO","Canonical URL is missing","https://naturals.in/cancellation-and-refund-policy/","OPEN"
"TITLE_TOO_SHORT","WARNING","Title tag is too short","https://naturals.in/shipping-policy/","OPEN"
"META_DESCRIPTION_MISSING","WARNING","Meta description is missing","https://naturals.in/shipping-policy/","OPEN"
"CANONICAL_MISSING","INFO","Canonical URL is missing","https://naturals.in/shipping-policy/","OPEN"
"TITLE_TOO_LONG","WARNING","Title tag is too long","https://blogs.naturals.in/how-to-choose-the-right-bridal-makeup-artist-for-your-special-day/","OPEN"
"META_DESCRIPTION_MISSING","WARNING","Meta description is missing","https://blogs.naturals.in/how-to-choose-the-right-bridal-makeup-artist-for-your-special-day/","OPEN"
"IMAGE_MISSING_ALT","WARNING","Images missing alt attribute","https://blogs.naturals.in/how-to-choose-the-right-bridal-makeup-artist-for-your-special-day/","OPEN"
"META_DESCRIPTION_MISSING","WARNING","Meta description is missing","https://blogs.naturals.in/why-choose-a-korean-glass-skin-facial/","OPEN"
"IMAGE_MISSING_ALT","WARNING","Images missing alt attribute","https://blogs.naturals.in/why-choose-a-korean-glass-skin-facial/","OPEN"
"IMAGE_MISSING_ALT","WARNING","Images missing alt attribute","https://blogs.naturals.in/tips-to-find-best-hair-care-salon-in-chennai/","OPEN"
"META_DESCRIPTION_MISSING","WARNING","Meta description is missing","https://blogs.naturals.in/tips-to-find-best-hair-care-salon-in-chennai/","OPEN"
"META_DESCRIPTION_MISSING","WARNING","Meta description is missing","https://blogs.naturals.in/which-facial-is-best-for-my-skin-type/","OPEN"
"IMAGE_MISSING_ALT","WARNING","Images missing alt attribute","https://blogs.naturals.in/which-facial-is-best-for-my-skin-type/","OPEN"
"TITLE_TOO_LONG","WARNING","Title tag is too long","https://blogs.naturals.in/hair-coloring-and-highlighting-costs-trends-and-styles-explained/","OPEN"
"META_DESCRIPTION_MISSING","WARNING","Meta description is missing","https://blogs.naturals.in/hair-coloring-and-highlighting-costs-trends-and-styles-explained/","OPEN"
"IMAGE_MISSING_ALT","WARNING","Images missing alt attribute","https://blogs.naturals.in/hair-coloring-and-highlighting-costs-trends-and-styles-explained/","OPEN"
"TITLE_TOO_LONG","WARNING","Title tag is too long","https://blogs.naturals.in/how-to-choose-the-right-hairstyle-for-your-texture-and-face-shape/","OPEN"
"META_DESCRIPTION_MISSING","WARNING","Meta description is missing","https://blogs.naturals.in/how-to-choose-the-right-hairstyle-for-your-texture-and-face-shape/","OPEN"
"IMAGE_MISSING_ALT","WARNING","Images missing alt attribute","https://blogs.naturals.in/how-to-choose-the-right-hairstyle-for-your-texture-and-face-shape/","OPEN"
"TITLE_TOO_LONG","WARNING","Title tag is too long","https://blogs.naturals.in/how-much-does-bridal-makeup-cost-complete-guide-to-prices-and-services/","OPEN"
"META_DESCRIPTION_MISSING","WARNING","Meta description is missing","https://blogs.naturals.in/how-much-does-bridal-makeup-cost-complete-guide-to-prices-and-services/","OPEN"
"IMAGE_MISSING_ALT","WARNING","Images missing alt attribute","https://blogs.naturals.in/how-much-does-bridal-makeup-cost-complete-guide-to-prices-and-services/","OPEN"
"TITLE_TOO_LONG","WARNING","Title tag is too long","https://blogs.naturals.in/types-of-layer-cut-with-prices-get-the-best-for-your-budget-at-naturals-salon/","OPEN"
"META_DESCRIPTION_MISSING","WARNING","Meta description is missing","https://blogs.naturals.in/types-of-layer-cut-with-prices-get-the-best-for-your-budget-at-naturals-salon/","OPEN"
"IMAGE_MISSING_ALT","WARNING","Images missing alt attribute","https://blogs.naturals.in/types-of-layer-cut-with-prices-get-the-best-for-your-budget-at-naturals-salon/","OPEN"
"META_DESCRIPTION_MISSING","WARNING","Meta description is missing","https://blogs.naturals.in/cost-of-keratin-treatment-and-their-benefits/","OPEN"
"IMAGE_MISSING_ALT","WARNING","Images missing alt attribute","https://blogs.naturals.in/cost-of-keratin-treatment-and-their-benefits/","OPEN"
"TITLE_TOO_SHORT","WARNING","Title tag is too short","https://blogs.naturals.in/?query-page=2","OPEN"
"TITLE_DUPLICATE","WARNING","Duplicate title tag","https://blogs.naturals.in/?query-page=2","OPEN"
"META_DESCRIPTION_MISSING","WARNING","Meta description is missing","https://blogs.naturals.in/?query-page=2","OPEN"
"IMAGE_MISSING_ALT","WARNING","Images missing alt attribute","https://blogs.naturals.in/?query-page=2","OPEN"
"TITLE_TOO_SHORT","WARNING","Title tag is too short","https://blogs.naturals.in/category/uncategorized/","OPEN"
"TITLE_DUPLICATE","WARNING","Duplicate title tag","https://blogs.naturals.in/category/uncategorized/","OPEN"
"META_DESCRIPTION_MISSING","WARNING","Meta description is missing","https://blogs.naturals.in/category/uncategorized/","OPEN"
"IMAGE_MISSING_ALT","WARNING","Images missing alt attribute","https://blogs.naturals.in/category/uncategorized/","OPEN"
"META_DESCRIPTION_MISSING","WARNING","Meta description is missing","https://blogs.naturals.in/author/blogsuser/","OPEN"
"IMAGE_MISSING_ALT","WARNING","Images missing alt attribute","https://blogs.naturals.in/author/blogsuser/","OPEN"
"TITLE_TOO_SHORT","WARNING","Title tag is too short","https://blogs.naturals.in/author/blogsuser/","OPEN"
"TITLE_DUPLICATE","WARNING","Duplicate title tag","https://blogs.naturals.in/author/blogsuser/","OPEN"
"TITLE_TOO_SHORT","WARNING","Title tag is too short","https://blogs.naturals.in/category/uncategorized/","OPEN"
"TITLE_DUPLICATE","WARNING","Duplicate title tag","https://blogs.naturals.in/category/uncategorized/","OPEN"
"META_DESCRIPTION_MISSING","WARNING","Meta description is missing","https://blogs.naturals.in/category/uncategorized/","OPEN"
"IMAGE_MISSING_ALT","WARNING","Images missing alt attribute","https://blogs.naturals.in/category/uncategorized/","OPEN"
"TITLE_TOO_SHORT","WARNING","Title tag is too short","https://blogs.naturals.in/author/blogsuser/","OPEN"
"TITLE_DUPLICATE","WARNING","Duplicate title tag","https://blogs.naturals.in/author/blogsuser/","OPEN"
"META_DESCRIPTION_MISSING","WARNING","Meta description is missing","https://blogs.naturals.in/author/blogsuser/","OPEN"
"IMAGE_MISSING_ALT","WARNING","Images missing alt attribute","https://blogs.naturals.in/author/blogsuser/","OPEN"
"IMAGE_MISSING_ALT","WARNING","Images missing alt attribute","https://blogs.naturals.in/why-naturals-salon-is-the-best-salon-franchise-in-india/","OPEN"
"TITLE_TOO_SHORT","WARNING","Title tag is too short","https://blogs.naturals.in/?cst","OPEN"
"TITLE_DUPLICATE","WARNING","Duplicate title tag","https://blogs.naturals.in/?cst","OPEN"
"META_DESCRIPTION_MISSING","WARNING","Meta description is missing","https://blogs.naturals.in/?cst","OPEN"
"IMAGE_MISSING_ALT","WARNING","Images missing alt attribute","https://blogs.naturals.in/?cst","OPEN"
"TITLE_TOO_SHORT","WARNING","Title tag is too short","https://blogs.naturals.in/?query-page=1","OPEN"
"TITLE_DUPLICATE","WARNING","Duplicate title tag","https://blogs.naturals.in/?query-page=1","OPEN"
"META_DESCRIPTION_MISSING","WARNING","Meta description is missing","https://blogs.naturals.in/?query-page=1","OPEN"
"IMAGE_MISSING_ALT","WARNING","Images missing alt attribute","https://blogs.naturals.in/?query-page=1","OPEN"
