"ruleCode","severity","title","url","status"
"META_DESCRIPTION_TOO_SHORT","WARNING","Meta description is too short","https://books.toscrape.com/catalogue/category/books/suspense_44/index.html","OPEN"
"META_DESCRIPTION_DUPLICATE","WARNING","Duplicate meta description","https://books.toscrape.com/catalogue/category/books/suspense_44/index.html","OPEN"
"CANONICAL_MISSING","INFO","Canonical URL is missing","https://books.toscrape.com/catalogue/category/books/suspense_44/index.html","OPEN"
"META_DESCRIPTION_TOO_SHORT","WARNING","Meta description is too short","https://books.toscrape.com/catalogue/category/books/politics_48/index.html","OPEN"
"META_DESCRIPTION_DUPLICATE","WARNING","Duplicate meta description","https://books.toscrape.com/catalogue/category/books/politics_48/index.html","OPEN"
"CANONICAL_MISSING","INFO","Canonical URL is missing","https://books.toscrape.com/catalogue/category/books/politics_48/index.html","OPEN"
"META_DESCRIPTION_TOO_SHORT","WARNING","Meta description is too short","https://books.toscrape.com/catalogue/category/books/health_47/index.html","OPEN"
"META_DESCRIPTION_DUPLICATE","WARNING","Duplicate meta description","https://books.toscrape.com/catalogue/category/books/health_47/index.html","OPEN"
"CANONICAL_MISSING","INFO","Canonical URL is missing","https://books.toscrape.com/catalogue/category/books/health_47/index.html","OPEN"
"META_DESCRIPTION_TOO_SHORT","WARNING","Meta description is too short","https://books.toscrape.com/catalogue/category/books/young-adult_21/index.html","OPEN"
"META_DESCRIPTION_DUPLICATE","WARNING","Duplicate meta description","https://books.toscrape.com/catalogue/category/books/young-adult_21/index.html","OPEN"
"CANONICAL_MISSING","INFO","Canonical URL is missing","https://books.toscrape.com/catalogue/category/books/young-adult_21/index.html","OPEN"
"META_DESCRIPTION_TOO_SHORT","WARNING","Meta description is too short","https://books.toscrape.com/catalogue/category/books/horror_31/index.html","OPEN"
"META_DESCRIPTION_DUPLICATE","WARNING","Duplicate meta description","https://books.toscrape.com/catalogue/category/books/horror_31/index.html","OPEN"
"CANONICAL_MISSING","INFO","Canonical URL is missing","https://books.toscrape.com/catalogue/category/books/horror_31/index.html","OPEN"
"META_DESCRIPTION_TOO_SHORT","WARNING","Meta description is too short","https://books.toscrape.com/catalogue/category/books/history_32/index.html","OPEN"
"META_DESCRIPTION_DUPLICATE","WARNING","Duplicate meta description","https://books.toscrape.com/catalogue/category/books/history_32/index.html","OPEN"
"CANONICAL_MISSING","INFO","Canonical URL is missing","https://books.toscrape.com/catalogue/category/books/history_32/index.html","OPEN"
"META_DESCRIPTION_TOO_SHORT","WARNING","Meta description is too short","https://books.toscrape.com/catalogue/category/books/food-and-drink_33/index.html","OPEN"
"META_DESCRIPTION_DUPLICATE","WARNING","Duplicate meta description","https://books.toscrape.com/catalogue/category/books/food-and-drink_33/index.html","OPEN"
"CANONICAL_MISSING","INFO","Canonical URL is missing","https://books.toscrape.com/catalogue/category/books/food-and-drink_33/index.html","OPEN"
"META_DESCRIPTION_MISSING","WARNING","Meta description is missing","https://books.toscrape.com","OPEN"
"CANONICAL_MISSING","INFO","Canonical URL is missing","https://books.toscrape.com","OPEN"
"META_DESCRIPTION_TOO_SHORT","WARNING","Meta description is too short","https://books.toscrape.com/catalogue/category/books/travel_2/index.html","OPEN"
"META_DESCRIPTION_DUPLICATE","WARNING","Duplicate meta description","https://books.toscrape.com/catalogue/category/books/travel_2/index.html","OPEN"
"CANONICAL_MISSING","INFO","Canonical URL is missing","https://books.toscrape.com/catalogue/category/books/travel_2/index.html","OPEN"
"META_DESCRIPTION_TOO_SHORT","WARNING","Meta description is too short","https://books.toscrape.com/catalogue/category/books/mystery_3/index.html","OPEN"
"META_DESCRIPTION_DUPLICATE","WARNING","Duplicate meta description","https://books.toscrape.com/catalogue/category/books/mystery_3/index.html","OPEN"
"CANONICAL_MISSING","INFO","Canonical URL is missing","https://books.toscrape.com/catalogue/category/books/mystery_3/index.html","OPEN"
"META_DESCRIPTION_TOO_SHORT","WARNING","Meta description is too short","https://books.toscrape.com/catalogue/category/books/womens-fiction_9/index.html","OPEN"
"META_DESCRIPTION_DUPLICATE","WARNING","Duplicate meta description","https://books.toscrape.com/catalogue/category/books/womens-fiction_9/index.html","OPEN"
"CANONICAL_MISSING","INFO","Canonical URL is missing","https://books.toscrape.com/catalogue/category/books/womens-fiction_9/index.html","OPEN"
"META_DESCRIPTION_TOO_SHORT","WARNING","Meta description is too short","https://books.toscrape.com/catalogue/category/books/classics_6/index.html","OPEN"
"META_DESCRIPTION_DUPLICATE","WARNING","Duplicate meta description","https://books.toscrape.com/catalogue/category/books/classics_6/index.html","OPEN"
"CANONICAL_MISSING","INFO","Canonical URL is missing","https://books.toscrape.com/catalogue/category/books/classics_6/index.html","OPEN"
"META_DESCRIPTION_TOO_SHORT","WARNING","Meta description is too short","https://books.toscrape.com/catalogue/category/books/romance_8/index.html","OPEN"
"META_DESCRIPTION_DUPLICATE","WARNING","Duplicate meta description","https://books.toscrape.com/catalogue/category/books/romance_8/index.html","OPEN"
"CANONICAL_MISSING","INFO","Canonical URL is missing","https://books.toscrape.com/catalogue/category/books/romance_8/index.html","OPEN"
"META_DESCRIPTION_TOO_SHORT","WARNING","Meta description is too short","https://books.toscrape.com/catalogue/category/books/childrens_11/index.html","OPEN"
"META_DESCRIPTION_DUPLICATE","WARNING","Duplicate meta description","https://books.toscrape.com/catalogue/category/books/childrens_11/index.html","OPEN"
"CANONICAL_MISSING","INFO","Canonical URL is missing","https://books.toscrape.com/catalogue/category/books/childrens_11/index.html","OPEN"
"META_DESCRIPTION_TOO_SHORT","WARNING","Meta description is too short","https://books.toscrape.com/catalogue/category/books/default_15/index.html","OPEN"
"META_DESCRIPTION_DUPLICATE","WARNING","Duplicate meta description","https://books.toscrape.com/catalogue/category/books/default_15/index.html","OPEN"
"CANONICAL_MISSING","INFO","Canonical URL is missing","https://books.toscrape.com/catalogue/category/books/default_15/index.html","OPEN"
"TITLE_DUPLICATE","WARNING","Duplicate title tag","https://books.toscrape.com/index.html","OPEN"
"META_DESCRIPTION_MISSING","WARNING","Meta description is missing","https://books.toscrape.com/index.html","OPEN"
"CANONICAL_MISSING","INFO","Canonical URL is missing","https://books.toscrape.com/index.html","OPEN"
"META_DESCRIPTION_TOO_SHORT","WARNING","Meta description is too short","https://books.toscrape.com/catalogue/category/books/historical-fiction_4/index.html","OPEN"
"META_DESCRIPTION_DUPLICATE","WARNING","Duplicate meta description","https://books.toscrape.com/catalogue/category/books/historical-fiction_4/index.html","OPEN"
"CANONICAL_MISSING","INFO","Canonical URL is missing","https://books.toscrape.com/catalogue/category/books/historical-fiction_4/index.html","OPEN"
"META_DESCRIPTION_TOO_SHORT","WARNING","Meta description is too short","https://books.toscrape.com/catalogue/category/books_1/index.html","OPEN"
"META_DESCRIPTION_DUPLICATE","WARNING","Duplicate meta description","https://books.toscrape.com/catalogue/category/books_1/index.html","OPEN"
"CANONICAL_MISSING","INFO","Canonical URL is missing","https://books.toscrape.com/catalogue/category/books_1/index.html","OPEN"
"META_DESCRIPTION_TOO_SHORT","WARNING","Meta description is too short","https://books.toscrape.com/catalogue/category/books/sequential-art_5/index.html","OPEN"
"META_DESCRIPTION_DUPLICATE","WARNING","Duplicate meta description","https://books.toscrape.com/catalogue/category/books/sequential-art_5/index.html","OPEN"
"CANONICAL_MISSING","INFO","Canonical URL is missing","https://books.toscrape.com/catalogue/category/books/sequential-art_5/index.html","OPEN"
"META_DESCRIPTION_TOO_SHORT","WARNING","Meta description is too short","https://books.toscrape.com/catalogue/category/books/add-a-comment_18/index.html","OPEN"
"META_DESCRIPTION_DUPLICATE","WARNING","Duplicate meta description","https://books.toscrape.com/catalogue/category/books/add-a-comment_18/index.html","OPEN"
"CANONICAL_MISSING","INFO","Canonical URL is missing","https://books.toscrape.com/catalogue/category/books/add-a-comment_18/index.html","OPEN"
"META_DESCRIPTION_TOO_SHORT","WARNING","Meta description is too short","https://books.toscrape.com/catalogue/category/books/paranormal_24/index.html","OPEN"
"META_DESCRIPTION_DUPLICATE","WARNING","Duplicate meta description","https://books.toscrape.com/catalogue/category/books/paranormal_24/index.html","OPEN"
"CANONICAL_MISSING","INFO","Canonical URL is missing","https://books.toscrape.com/catalogue/category/books/paranormal_24/index.html","OPEN"
"META_DESCRIPTION_TOO_SHORT","WARNING","Meta description is too short","https://books.toscrape.com/catalogue/category/books/autobiography_27/index.html","OPEN"
"META_DESCRIPTION_DUPLICATE","WARNING","Duplicate meta description","https://books.toscrape.com/catalogue/category/books/autobiography_27/index.html","OPEN"
"CANONICAL_MISSING","INFO","Canonical URL is missing","https://books.toscrape.com/catalogue/category/books/autobiography_27/index.html","OPEN"
"META_DESCRIPTION_TOO_SHORT","WARNING","Meta description is too short","https://books.toscrape.com/catalogue/category/books/adult-fiction_29/index.html","OPEN"
"META_DESCRIPTION_DUPLICATE","WARNING","Duplicate meta description","https://books.toscrape.com/catalogue/category/books/adult-fiction_29/index.html","OPEN"
"CANONICAL_MISSING","INFO","Canonical URL is missing","https://books.toscrape.com/catalogue/category/books/adult-fiction_29/index.html","OPEN"
"META_DESCRIPTION_TOO_SHORT","WARNING","Meta description is too short","https://books.toscrape.com/catalogue/category/books/humor_30/index.html","OPEN"
"META_DESCRIPTION_DUPLICATE","WARNING","Duplicate meta description","https://books.toscrape.com/catalogue/category/books/humor_30/index.html","OPEN"
"CANONICAL_MISSING","INFO","Canonical URL is missing","https://books.toscrape.com/catalogue/category/books/humor_30/index.html","OPEN"
"META_DESCRIPTION_TOO_SHORT","WARNING","Meta description is too short","https://books.toscrape.com/catalogue/category/books/self-help_41/index.html","OPEN"
"META_DESCRIPTION_DUPLICATE","WARNING","Duplicate meta description","https://books.toscrape.com/catalogue/category/books/self-help_41/index.html","OPEN"
"CANONICAL_MISSING","INFO","Canonical URL is missing","https://books.toscrape.com/catalogue/category/books/self-help_41/index.html","OPEN"
"META_DESCRIPTION_TOO_SHORT","WARNING","Meta description is too short","https://books.toscrape.com/catalogue/category/books/historical_42/index.html","OPEN"
"META_DESCRIPTION_DUPLICATE","WARNING","Duplicate meta description","https://books.toscrape.com/catalogue/category/books/historical_42/index.html","OPEN"
"CANONICAL_MISSING","INFO","Canonical URL is missing","https://books.toscrape.com/catalogue/category/books/historical_42/index.html","OPEN"
"META_DESCRIPTION_TOO_SHORT","WARNING","Meta description is too short","https://books.toscrape.com/catalogue/category/books/short-stories_45/index.html","OPEN"
"META_DESCRIPTION_DUPLICATE","WARNING","Duplicate meta description","https://books.toscrape.com/catalogue/category/books/short-stories_45/index.html","OPEN"
"CANONICAL_MISSING","INFO","Canonical URL is missing","https://books.toscrape.com/catalogue/category/books/short-stories_45/index.html","OPEN"
"META_DESCRIPTION_TOO_SHORT","WARNING","Meta description is too short","https://books.toscrape.com/catalogue/category/books/new-adult_20/index.html","OPEN"
"META_DESCRIPTION_DUPLICATE","WARNING","Duplicate meta description","https://books.toscrape.com/catalogue/category/books/new-adult_20/index.html","OPEN"
"CANONICAL_MISSING","INFO","Canonical URL is missing","https://books.toscrape.com/catalogue/category/books/new-adult_20/index.html","OPEN"
"META_DESCRIPTION_TOO_SHORT","WARNING","Meta description is too short","https://books.toscrape.com/catalogue/category/books/fantasy_19/index.html","OPEN"
"META_DESCRIPTION_DUPLICATE","WARNING","Duplicate meta description","https://books.toscrape.com/catalogue/category/books/fantasy_19/index.html","OPEN"
"CANONICAL_MISSING","INFO","Canonical URL is missing","https://books.toscrape.com/catalogue/category/books/fantasy_19/index.html","OPEN"
"META_DESCRIPTION_TOO_SHORT","WARNING","Meta description is too short","https://books.toscrape.com/catalogue/category/books/science-fiction_16/index.html","OPEN"
"META_DESCRIPTION_DUPLICATE","WARNING","Duplicate meta description","https://books.toscrape.com/catalogue/category/books/science-fiction_16/index.html","OPEN"
"CANONICAL_MISSING","INFO","Canonical URL is missing","https://books.toscrape.com/catalogue/category/books/science-fiction_16/index.html","OPEN"
"META_DESCRIPTION_TOO_SHORT","WARNING","Meta description is too short","https://books.toscrape.com/catalogue/category/books/art_25/index.html","OPEN"
"META_DESCRIPTION_DUPLICATE","WARNING","Duplicate meta description","https://books.toscrape.com/catalogue/category/books/art_25/index.html","OPEN"
"CANONICAL_MISSING","INFO","Canonical URL is missing","https://books.toscrape.com/catalogue/category/books/art_25/index.html","OPEN"
"META_DESCRIPTION_TOO_SHORT","WARNING","Meta description is too short","https://books.toscrape.com/catalogue/category/books/science_22/index.html","OPEN"
"META_DESCRIPTION_DUPLICATE","WARNING","Duplicate meta description","https://books.toscrape.com/catalogue/category/books/science_22/index.html","OPEN"
"CANONICAL_MISSING","INFO","Canonical URL is missing","https://books.toscrape.com/catalogue/category/books/science_22/index.html","OPEN"
"META_DESCRIPTION_TOO_SHORT","WARNING","Meta description is too short","https://books.toscrape.com/catalogue/category/books/poetry_23/index.html","OPEN"
"META_DESCRIPTION_DUPLICATE","WARNING","Duplicate meta description","https://books.toscrape.com/catalogue/category/books/poetry_23/index.html","OPEN"
"CANONICAL_MISSING","INFO","Canonical URL is missing","https://books.toscrape.com/catalogue/category/books/poetry_23/index.html","OPEN"
"META_DESCRIPTION_TOO_SHORT","WARNING","Meta description is too short","https://books.toscrape.com/catalogue/category/books/contemporary_38/index.html","OPEN"
"META_DESCRIPTION_DUPLICATE","WARNING","Duplicate meta description","https://books.toscrape.com/catalogue/category/books/contemporary_38/index.html","OPEN"
"CANONICAL_MISSING","INFO","Canonical URL is missing","https://books.toscrape.com/catalogue/category/books/contemporary_38/index.html","OPEN"
"META_DESCRIPTION_TOO_SHORT","WARNING","Meta description is too short","https://books.toscrape.com/catalogue/category/books/biography_36/index.html","OPEN"
"META_DESCRIPTION_DUPLICATE","WARNING","Duplicate meta description","https://books.toscrape.com/catalogue/category/books/biography_36/index.html","OPEN"
"CANONICAL_MISSING","INFO","Canonical URL is missing","https://books.toscrape.com/catalogue/category/books/biography_36/index.html","OPEN"
"META_DESCRIPTION_TOO_SHORT","WARNING","Meta description is too short","https://books.toscrape.com/catalogue/category/books/spirituality_39/index.html","OPEN"
"META_DESCRIPTION_DUPLICATE","WARNING","Duplicate meta description","https://books.toscrape.com/catalogue/category/books/spirituality_39/index.html","OPEN"
"CANONICAL_MISSING","INFO","Canonical URL is missing","https://books.toscrape.com/catalogue/category/books/spirituality_39/index.html","OPEN"
"META_DESCRIPTION_TOO_SHORT","WARNING","Meta description is too short","https://books.toscrape.com/catalogue/category/books/christian_43/index.html","OPEN"
"META_DESCRIPTION_DUPLICATE","WARNING","Duplicate meta description","https://books.toscrape.com/catalogue/category/books/christian_43/index.html","OPEN"
"CANONICAL_MISSING","INFO","Canonical URL is missing","https://books.toscrape.com/catalogue/category/books/christian_43/index.html","OPEN"
"META_DESCRIPTION_TOO_SHORT","WARNING","Meta description is too short","https://books.toscrape.com/catalogue/category/books/christian-fiction_34/index.html","OPEN"
"META_DESCRIPTION_DUPLICATE","WARNING","Duplicate meta description","https://books.toscrape.com/catalogue/category/books/christian-fiction_34/index.html","OPEN"
"CANONICAL_MISSING","INFO","Canonical URL is missing","https://books.toscrape.com/catalogue/category/books/christian-fiction_34/index.html","OPEN"
"META_DESCRIPTION_TOO_SHORT","WARNING","Meta description is too short","https://books.toscrape.com/catalogue/category/books/business_35/index.html","OPEN"
"META_DESCRIPTION_DUPLICATE","WARNING","Duplicate meta description","https://books.toscrape.com/catalogue/category/books/business_35/index.html","OPEN"
"CANONICAL_MISSING","INFO","Canonical URL is missing","https://books.toscrape.com/catalogue/category/books/business_35/index.html","OPEN"
"META_DESCRIPTION_TOO_SHORT","WARNING","Meta description is too short","https://books.toscrape.com/catalogue/category/books/thriller_37/index.html","OPEN"
"META_DESCRIPTION_DUPLICATE","WARNING","Duplicate meta description","https://books.toscrape.com/catalogue/category/books/thriller_37/index.html","OPEN"
"CANONICAL_MISSING","INFO","Canonical URL is missing","https://books.toscrape.com/catalogue/category/books/thriller_37/index.html","OPEN"
"META_DESCRIPTION_TOO_SHORT","WARNING","Meta description is too short","https://books.toscrape.com/catalogue/category/books/academic_40/index.html","OPEN"
"META_DESCRIPTION_DUPLICATE","WARNING","Duplicate meta description","https://books.toscrape.com/catalogue/category/books/academic_40/index.html","OPEN"
"CANONICAL_MISSING","INFO","Canonical URL is missing","https://books.toscrape.com/catalogue/category/books/academic_40/index.html","OPEN"
"META_DESCRIPTION_TOO_SHORT","WARNING","Meta description is too short","https://books.toscrape.com/catalogue/category/books/novels_46/index.html","OPEN"
"META_DESCRIPTION_DUPLICATE","WARNING","Duplicate meta description","https://books.toscrape.com/catalogue/category/books/novels_46/index.html","OPEN"
"CANONICAL_MISSING","INFO","Canonical URL is missing","https://books.toscrape.com/catalogue/category/books/novels_46/index.html","OPEN"
